year;sex;age;pop;immig;emig;born;dead
2003;2;53;59556;160;108;0;144
2003;2;54;62118;144;89;0;182
2003;2;55;64354;155;102;0;208
2003;2;56;64772;144;93;0;196
2003;2;57;65228;126;98;0;256
2003;2;58;64296;120;74;0;285
2003;2;59;62962;99;55;0;296
2003;2;60;59158;113;69;0;295
2003;2;61;53725;93;70;0;306
2003;2;62;47938;102;78;0;304
2003;2;63;45527;82;64;0;292
2003;2;64;45999;61;58;0;327
2003;2;65;44198;56;65;0;362
2003;2;66;41995;73;47;0;344
2003;2;67;40947;51;55;0;398
2003;2;68;38736;33;36;0;424
2003;2;69;38094;32;32;0;462
2003;2;70;37101;27;30;0;517
2003;2;71;38454;42;34;0;572
2003;2;72;38062;31;28;0;610
2003;2;73;38650;26;26;0;706
2003;2;74;36980;30;34;0;715
2003;2;75;37799;24;22;0;811
2003;2;76;36171;26;27;0;915
2003;2;77;36163;25;31;0;1000
2003;2;78;36057;19;30;0;1143
2003;2;79;35187;15;19;0;1324
2003;2;80;34130;23;22;0;1476
2003;2;81;32921;18;21;0;1632
2003;2;82;33705;12;12;0;1878
2003;2;83;33021;15;22;0;2125
2003;2;84;25257;13;11;0;1817
2003;2;85;23126;8;5;0;1986
2003;2;86;21363;7;6;0;2073
2003;2;87;18710;9;8;0;2134
2003;2;88;16297;4;6;0;2129
2003;2;89;14474;5;6;0;2185
2003;2;90;12242;4;3;0;2121
2003;2;91;10290;2;5;0;1956
2003;2;92;7979;1;5;0;1739
2003;2;93;6219;1;2;0;1608
2003;2;94;4865;2;1;0;1379
2003;2;95;3509;0;1;0;1109
2003;2;96;2478;1;1;0;920
2003;2;97;1717;0;1;0;696
2003;2;98;1092;1;2;0;506
2003;2;99;703;0;0;0;366
2003;2;100;1011;0;5;0;660
2004;1;0;52037;363;157;0;146
2004;1;1;51460;610;339;0;32
2004;1;2;49910;496;291;0;4
2004;1;3;48059;452;245;0;6
2004;1;4;47877;470;268;0;4
2004;1;5;46626;419;233;0;2
2004;1;6;47510;433;244;0;4
2004;1;7;47765;398;218;0;3
2004;1;8;49940;414;214;0;5
2004;1;9;54321;408;216;0;3
2004;1;10;58481;427;215;0;1
2004;1;11;61124;358;174;0;6
2004;1;12;64585;401;202;0;6
2004;1;13;66113;367;164;0;8
2004;1;14;66551;342;158;0;10
2004;1;15;63125;332;103;12;16
2004;1;16;61740;328;118;27;16
2004;1;17;57660;323;103;100;16
2004;1;18;57117;372;112;175;29
2004;1;19;55563;354;149;293;29
2004;1;20;53308;401;187;535;43
2004;1;21;52116;555;229;852;50
2004;1;22;52854;832;336;1058;50
2004;1;23;53141;1027;342;1358;37
2004;1;24;55164;1093;435;1649;45
2004;1;25;54451;1172;457;2084;37
2004;1;26;53228;1196;548;2356;38
2004;1;27;54824;1149;609;2836;27
2004;1;28;56254;1110;586;3300;44
2004;1;29;58916;1063;639;3834;35
2004;1;30;61992;933;611;4285;40
2004;1;31;61571;878;593;4236;39
2004;1;32;62778;784;567;4109;37
2004;1;33;63495;702;508;3739;37
2004;1;34;61412;709;463;3309;42
2004;1;35;61329;652;502;2638;51
2004;1;36;64151;586;445;2251;40
2004;1;37;68445;645;444;1972;58
2004;1;38;69263;495;521;1602;73
2004;1;39;69559;479;428;1157;53
2004;1;40;69279;507;433;874;76
2004;1;41;64884;423;376;599;69
2004;1;42;61579;398;386;333;78
2004;1;43;59679;361;285;202;82
2004;1;44;58620;340;280;121;97
2004;1;45;59564;303;219;47;109
2004;1;46;59190;272;239;11;120
2004;1;47;59496;244;229;10;119
2004;1;48;60390;232;226;7;146
2004;1;49;58940;223;200;4;164
2004;1;50;57789;208;184;0;197
2004;1;51;59335;200;181;0;201
2004;1;52;58709;182;170;0;217
2004;1;53;58087;167;139;0;218
2004;1;54;60662;172;167;0;255
2004;1;55;62447;146;187;0;284
2004;1;56;64402;168;142;0;345
2004;1;57;64951;153;168;0;412
2004;1;58;65874;151;125;0;413
2004;1;59;65357;148;118;0;449
2004;1;60;64197;141;122;0;491
2004;1;61;59441;115;141;0;502
2004;1;62;54478;131;122;0;499
2004;1;63;47559;94;78;0;479
2004;1;64;45068;99;82;0;507
2004;1;65;44602;97;107;0;586
2004;1;66;42045;74;89;0;605
2004;1;67;39511;66;65;0;635
2004;1;68;37572;51;68;0;662
2004;1;69;35595;43;50;0;736
2004;1;70;33573;39;46;0;725
2004;1;71;32234;33;33;0;813
2004;1;72;32520;32;37;0;900
2004;1;73;31598;29;27;0;932
2004;1;74;30940;29;30;0;1053
2004;1;75;29081;20;18;0;1072
2004;1;76;28858;17;25;0;1141
2004;1;77;26921;18;12;0;1259
2004;1;78;26166;24;19;0;1342
2004;1;79;25390;16;13;0;1466
2004;1;80;23792;16;11;0;1536
2004;1;81;22750;13;8;0;1706
2004;1;82;20443;15;13;0;1754
2004;1;83;19833;10;9;0;1824
2004;1;84;18596;8;12;0;2072
2004;1;85;13519;7;5;0;1664
2004;1;86;11541;7;2;0;1608
2004;1;87;9822;5;1;0;1533
2004;1;88;8089;3;2;0;1497
2004;1;89;6324;1;3;0;1324
2004;1;90;5344;2;5;0;1177
2004;1;91;4145;1;2;0;1050
2004;1;92;3067;2;2;0;886
2004;1;93;2247;2;0;0;737
2004;1;94;1582;0;0;0;577
2004;1;95;1108;0;1;0;425
2004;1;96;675;0;0;0;298
2004;1;97;454;0;1;0;211
2004;1;98;259;0;0;0;132
2004;1;99;130;0;0;0;97
2004;1;100;193;0;3;0;128
2004;2;0;49053;372;141;0;131
2004;2;1;48821;954;298;0;20
2004;2;2;47715;575;263;0;7
2004;2;3;45484;397;265;0;6
2004;2;4;45142;437;239;0;3
2004;2;5;44514;434;240;0;4
2004;2;6;44633;424;229;0;10
2004;2;7;45344;399;244;0;2
2004;2;8;47861;355;239;0;4
2004;2;9;51405;401;201;0;5
2004;2;10;56121;374;203;0;5
2004;2;11;58565;375;219;0;6
2004;2;12;61093;379;182;0;2
2004;2;13;62288;312;158;0;5
2004;2;14;63183;334;142;0;10
2004;2;15;59673;298;116;10;7
2004;2;16;58064;341;107;30;10
2004;2;17;55310;320;96;66;7
2004;2;18;53928;421;99;149;15
2004;2;19;52517;624;258;314;18
2004;2;20;50575;827;392;512;13
2004;2;21;49895;924;434;785;14
2004;2;22;50617;1063;451;952;15
2004;2;23;51469;1156;466;1206;13
2004;2;24;53173;1155;508;1573;10
2004;2;25;52800;1220;545;1994;10
2004;2;26;51562;1177;580;2260;19
2004;2;27;52671;1082;581;2654;15
2004;2;28;54121;1051;633;3117;11
2004;2;29;56892;971;586;3656;22
2004;2;30;59908;953;583;4053;14
2004;2;31;59666;896;566;3920;16
2004;2;32;60789;810;498;3925;13
2004;2;33;61201;725;536;3594;24
2004;2;34;59825;684;486;3051;24
2004;2;35;59028;635;425;2523;27
2004;2;36;62123;558;344;2254;35
2004;2;37;65185;562;341;1801;25
2004;2;38;65902;484;355;1431;36
2004;2;39;66167;483;348;1128;38
2004;2;40;66576;444;290;826;50
2004;2;41;61549;403;252;472;38
2004;2;42;59099;356;246;321;55
2004;2;43;57458;335;218;184;41
2004;2;44;57042;287;175;99;53
2004;2;45;57229;243;147;54;63
2004;2;46;57206;228;144;22;61
2004;2;47;58470;208;126;8;83
2004;2;48;58075;187;129;6;94
2004;2;49;57878;197;128;3;116
2004;2;50;56642;159;109;0;116
2004;2;51;57905;178;127;0;123
2004;2;52;57726;163;109;0;120
2004;2;53;57290;141;91;0;128
2004;2;54;59441;159;104;0;171
2004;2;55;61954;126;86;0;201
2004;2;56;64149;117;95;0;224
2004;2;57;64549;98;92;0;227
2004;2;58;64975;138;115;0;272
2004;2;59;64028;114;84;0;297
2004;2;60;62659;98;67;0;333
2004;2;61;58834;103;79;0;347
2004;2;62;53421;82;68;0;318
2004;2;63;47632;75;62;0;321
2004;2;64;45195;61;59;0;334
2004;2;65;45639;67;70;0;358
2004;2;66;43832;49;73;0;341
2004;2;67;41606;58;50;0;399
2004;2;68;40553;39;45;0;387
2004;2;69;38293;35;36;0;443
2004;2;70;37620;43;29;0;487
2004;2;71;36561;27;31;0;535
2004;2;72;37843;29;33;0;606
2004;2;73;37418;26;33;0;636
2004;2;74;37886;24;28;0;757
2004;2;75;36178;27;19;0;811
2004;2;76;36922;14;19;0;870
2004;2;77;35165;15;20;0;1000
2004;2;78;35070;21;23;0;1091
2004;2;79;34806;21;19;0;1253
2004;2;80;33840;11;14;0;1340
2004;2;81;32600;14;18;0;1525
2004;2;82;31248;12;17;0;1669
2004;2;83;31713;10;20;0;1980
2004;2;84;30867;10;16;0;2147
2004;2;85;23384;10;10;0;1872
2004;2;86;21019;11;16;0;2098
2004;2;87;19253;6;11;0;2104
2004;2;88;16633;5;4;0;2078
2004;2;89;14229;3;5;0;2065
2004;2;90;12368;3;6;0;2100
2004;2;91;10314;2;7;0;1923
2004;2;92;8521;4;4;0;1769
2004;2;93;6458;0;2;0;1518
2004;2;94;4888;2;4;0;1327
2004;2;95;3686;1;2;0;1178
2004;2;96;2603;1;2;0;905
2004;2;97;1773;0;1;0;703
2004;2;98;1197;0;1;0;519
2004;2;99;745;0;3;0;344
2004;2;100;1085;0;5;0;623
2005;1;0;52135;388;174;0;115
2005;1;1;52476;702;349;0;29
2005;1;2;51641;473;291;0;13
2005;1;3;50081;473;291;0;13
2005;1;4;48207;433;285;0;5
2005;1;5;48036;409;243;0;7
2005;1;6;46782;416;249;0;11
2005;1;7;47628;395;274;0;6
2005;1;8;47971;415;206;0;5
2005;1;9;50044;351;233;0;4
2005;1;10;54481;369;200;0;5
2005;1;11;58658;393;206;0;2
2005;1;12;61303;371;185;0;7
2005;1;13;64765;364;181;0;8
2005;1;14;66293;343;148;0;10
2005;1;15;66740;340;136;12;14
2005;1;16;63290;338;148;33;18
2005;1;17;61943;332;107;72;20
2005;1;18;57850;319;104;159;23
2005;1;19;57260;356;184;361;26
2005;1;20;55710;416;229;589;30
2005;1;21;53562;564;271;768;37
2005;1;22;52637;884;318;1083;38
2005;1;23;53643;1193;369;1340;32
2005;1;24;53936;1271;429;1742;38
2005;1;25;55904;1332;539;2005;45
2005;1;26;55213;1409;602;2423;38
2005;1;27;53850;1287;627;2773;32
2005;1;28;55348;1161;599;3191;36
2005;1;29;56727;1181;655;3708;45
2005;1;30;59376;1128;616;3980;47
2005;1;31;62391;1062;621;4379;36
2005;1;32;61828;896;594;4141;34
2005;1;33;63065;910;582;3799;40
2005;1;34;63660;752;539;3342;40
2005;1;35;61621;709;453;2918;52
2005;1;36;61449;628;445;2392;50
2005;1;37;64245;620;479;1972;37
2005;1;38;68522;579;446;1505;45
2005;1;39;69253;513;443;1216;78
2005;1;40;69609;551;432;838;65
2005;1;41;69227;460;415;566;88
2005;1;42;64900;448;350;358;80
2005;1;43;61549;431;352;187;99
2005;1;44;59669;395;308;87;85
2005;1;45;58555;354;293;53;112
2005;1;46;59458;312;293;19;118
2005;1;47;59118;290;250;15;113
2005;1;48;59386;277;250;4;132
2005;1;49;60260;247;208;6;165
2005;1;50;58809;239;201;0;166
2005;1;51;57656;219;182;0;161
2005;1;52;59182;184;139;0;197
2005;1;53;58462;191;182;0;252
2005;1;54;57790;143;164;0;266
2005;1;55;60371;191;179;0;295
2005;1;56;62115;160;161;0;324
2005;1;57;64025;154;164;0;364
2005;1;58;64595;171;139;0;387
2005;1;59;65432;150;145;0;439
2005;1;60;64821;142;166;0;506
2005;1;61;63645;163;164;0;544
2005;1;62;58896;144;133;0;548
2005;1;63;53957;137;104;0;553
2005;1;64;47036;88;83;0;525
2005;1;65;44481;104;112;0;578
2005;1;66;43972;96;89;0;637
2005;1;67;41360;72;67;0;688
2005;1;68;38833;57;55;0;673
2005;1;69;36853;45;60;0;702
2005;1;70;34835;45;45;0;757
2005;1;71;32821;27;41;0;738
2005;1;72;31426;42;31;0;818
2005;1;73;31615;25;22;0;903
2005;1;74;30511;30;31;0;1084
2005;1;75;29780;33;34;0;1157
2005;1;76;27975;23;9;0;1116
2005;1;77;27598;21;18;0;1263
2005;1;78;25592;11;14;0;1325
2005;1;79;24683;7;19;0;1470
2005;1;80;23768;8;10;0;1618
2005;1;81;22083;17;15;0;1709
2005;1;82;21024;12;8;0;1729
2005;1;83;18588;7;5;0;1855
2005;1;84;17938;5;6;0;1894
2005;1;85;16491;7;8;0;2104
2005;1;86;11884;11;8;0;1635
2005;1;87;9906;4;5;0;1633
2005;1;88;8287;4;2;0;1537
2005;1;89;6723;5;1;0;1370
2005;1;90;5125;3;3;0;1198
2005;1;91;4252;2;0;0;1095
2005;1;92;3243;1;1;0;901
2005;1;93;2276;2;2;0;789
2005;1;94;1592;0;2;0;652
2005;1;95;1110;0;1;0;471
2005;1;96;760;0;1;0;347
2005;1;97;450;0;1;0;224
2005;1;98;298;1;0;0;156
2005;1;99;165;0;1;0;93
2005;1;100;205;0;4;0;114
2005;2;0;49420;357;146;0;101
2005;2;1;49715;889;292;0;27
2005;2;2;49157;603;265;0;11
2005;2;3;47890;438;263;0;6
2005;2;4;45623;389;252;0;4
2005;2;5;45300;417;261;0;5
2005;2;6;44601;362;272;0;3
2005;2;7;44781;371;223;0;4
2005;2;8;45507;377;216;0;2
2005;2;9;48037;368;187;0;3
2005;2;10;51557;368;207;0;5
2005;2;11;56266;367;220;0;1
2005;2;12;58713;330;177;0;3
2005;2;13;61254;343;171;0;8
2005;2;14;62454;324;155;0;6
2005;2;15;63365;312;118;8;5
2005;2;16;59862;331;123;30;13
2005;2;17;58263;323;117;85;8
2005;2;18;55558;383;128;149;7
2005;2;19;54249;624;283;305;12
2005;2;20;52925;843;415;557;13
2005;2;21;50992;890;449;759;15
2005;2;22;50449;1034;462;1015;15
2005;2;23;51267;1131;460;1254;15
2005;2;24;52147;1223;530;1523;12
2005;2;25;53839;1263;582;1940;11
2005;2;26;53395;1229;617;2256;8
2005;2;27;52071;1132;600;2659;14
2005;2;28;53161;1111;601;3018;17
2005;2;29;54553;1034;583;3427;11
2005;2;30;57300;1036;606;3898;23
2005;2;31;60162;920;624;4239;33
2005;2;32;59903;789;525;3825;19
2005;2;33;61118;821;474;3712;15
2005;2;34;61473;693;406;3110;12
2005;2;35;60077;702;419;2641;26
2005;2;36;59219;574;356;2194;27
2005;2;37;62280;561;364;1861;34
2005;2;38;65296;501;344;1473;38
2005;2;39;66053;508;308;1173;41
2005;2;40;66300;466;292;867;38
2005;2;41;66635;392;283;560;45
2005;2;42;61586;353;259;335;48
2005;2;43;59193;382;228;207;59
2005;2;44;57496;292;197;112;52
2005;2;45;57107;303;171;67;58
2005;2;46;57221;202;148;38;61
2005;2;47;57238;239;136;6;70
2005;2;48;58463;221;140;3;85
2005;2;49;58047;201;118;4;105
2005;2;50;57814;169;111;0;117
2005;2;51;56558;164;115;0;129
2005;2;52;57788;149;118;0;146
2005;2;53;57628;159;98;0;151
2005;2;54;57131;102;90;0;168
2005;2;55;59272;132;114;0;183
2005;2;56;61763;126;75;0;235
2005;2;57;63898;125;100;0;263
2005;2;58;64277;113;107;0;273
2005;2;59;64734;104;87;0;257
2005;2;60;63726;123;73;0;344
2005;2;61;62327;84;69;0;345
2005;2;62;58496;112;90;0;356
2005;2;63;53074;92;70;0;361
2005;2;64;47304;69;62;0;333
2005;2;65;44838;79;67;0;367
2005;2;66;45220;47;62;0;404
2005;2;67;43382;48;58;0;444
2005;2;68;41184;59;58;0;422
2005;2;69;40138;45;27;0;428
2005;2;70;37792;38;40;0;497
2005;2;71;37082;28;38;0;528
2005;2;72;36026;31;34;0;531
2005;2;73;37188;16;29;0;643
2005;2;74;36719;21;30;0;689
2005;2;75;37075;27;27;0;811
2005;2;76;35363;22;23;0;812
2005;2;77;35882;20;29;0;1029
2005;2;78;34129;14;19;0;1029
2005;2;79;33861;20;19;0;1210
2005;2;80;33447;13;22;0;1348
2005;2;81;32371;13;21;0;1456
2005;2;82;30970;15;13;0;1632
2005;2;83;29376;12;24;0;1859
2005;2;84;29656;14;16;0;2052
2005;2;85;28568;7;10;0;2293
2005;2;86;21400;13;11;0;1984
2005;2;87;18959;12;9;0;2063
2005;2;88;17113;1;8;0;2131
2005;2;89;14545;7;7;0;2085
2005;2;90;12202;2;4;0;2023
2005;2;91;10428;10;4;0;1943
2005;2;92;8475;0;7;0;1832
2005;2;93;6822;2;3;0;1696
2005;2;94;5097;1;1;0;1361
2005;2;95;3751;2;1;0;1137
2005;2;96;2761;1;2;0;923
2005;2;97;1895;0;0;0;708
2005;2;98;1221;0;0;0;552
2005;2;99;801;1;1;0;396
2005;2;100;1137;0;4;0;689
2006;1;0;54684;502;162;0;140
2006;1;1;52730;875;370;0;33
2006;1;2;52925;779;331;0;10
2006;1;3;52057;714;306;0;7
2006;1;4;50472;684;288;0;8
2006;1;5;48506;612;316;0;5
2006;1;6;48509;715;241;0;5
2006;1;7;47110;621;282;0;5
2006;1;8;48009;658;272;0;5
2006;1;9;48357;632;230;0;7
2006;1;10;50436;619;223;0;6
2006;1;11;54929;651;194;0;8
2006;1;12;59025;579;203;0;5
2006;1;13;61708;591;184;0;10
2006;1;14;65166;579;178;0;7
2006;1;15;66672;571;176;10;11
2006;1;16;67172;601;152;27;18
2006;1;17;63729;557;97;85;28
2006;1;18;62364;557;110;188;23
2006;1;19;58240;583;171;374;30
2006;1;20;57733;786;265;630;34
2006;1;21;56425;1098;337;822;44
2006;1;22;54503;1392;414;1098;31
2006;1;23;53887;1699;406;1398;36
2006;1;24;54949;1899;551;1719;44
2006;1;25;55071;1764;596;2072;34
2006;1;26;57098;1991;759;2487;31
2006;1;27;56200;1885;856;2984;33
2006;1;28;54757;1785;837;3312;31
2006;1;29;56183;1651;775;3768;38
2006;1;30;57472;1618;818;3973;43
2006;1;31;59954;1514;894;4314;21
2006;1;32;63080;1482;747;4322;32
2006;1;33;62324;1262;704;3942;49
2006;1;34;63689;1293;617;3740;43
2006;1;35;64108;1096;612;3241;27
2006;1;36;62167;1166;559;2582;51
2006;1;37;61730;944;600;2038;56
2006;1;38;64522;870;532;1592;57
2006;1;39;68782;858;510;1303;72
2006;1;40;69481;774;478;995;64
2006;1;41;69807;729;440;596;85
2006;1;42;69345;698;478;412;100
2006;1;43;65088;644;360;236;87
2006;1;44;61666;572;357;118;94
2006;1;45;59757;531;343;50;93
2006;1;46;58700;560;317;24;98
2006;1;47;59456;424;292;19;125
2006;1;48;59116;398;275;8;120
2006;1;49;59376;399;268;4;136
2006;1;50;60225;372;227;0;172
2006;1;51;58724;325;219;0;188
2006;1;52;57527;278;217;0;187
2006;1;53;58972;240;196;0;247
2006;1;54;58267;268;214;0;247
2006;1;55;57567;229;172;0;277
2006;1;56;60104;223;168;0;325
2006;1;57;61790;181;160;0;348
2006;1;58;63637;189;192;0;381
2006;1;59;64191;173;155;0;417
2006;1;60;64973;174;166;0;465
2006;1;61;64312;167;145;0;529
2006;1;62;63066;154;153;0;576
2006;1;63;58312;137;115;0;600
2006;1;64;53411;138;100;0;581
2006;1;65;46426;137;131;0;611
2006;1;66;43844;132;121;0;648
2006;1;67;43340;97;77;0;650
2006;1;68;40724;92;64;0;662
2006;1;69;38154;61;60;0;679
2006;1;70;36108;64;58;0;751
2006;1;71;34067;48;44;0;773
2006;1;72;31942;43;41;0;883
2006;1;73;30585;37;30;0;841
2006;1;74;30692;37;16;0;944
2006;1;75;29424;35;33;0;1088
2006;1;76;28681;31;18;0;1112
2006;1;77;26757;18;20;0;1211
2006;1;78;26289;28;19;0;1317
2006;1;79;24177;26;13;0;1424
2006;1;80;23251;23;12;0;1443
2006;1;81;22122;21;14;0;1652
2006;1;82;20378;9;8;0;1705
2006;1;83;19293;7;7;0;1732
2006;1;84;16776;13;6;0;1818
2006;1;85;16004;13;2;0;1944
2006;1;86;14423;4;4;0;2068
2006;1;87;10344;6;5;0;1541
2006;1;88;8377;4;3;0;1528
2006;1;89;6923;4;1;0;1366
2006;1;90;5448;5;0;0;1278
2006;1;91;4088;2;0;0;1038
2006;1;92;3309;1;4;0;940
2006;1;93;2434;1;1;0;807
2006;1;94;1712;0;2;0;562
2006;1;95;1144;0;0;0;447
2006;1;96;786;0;0;0;324
2006;1;97;496;0;0;0;263
2006;1;98;304;0;0;0;146
2006;1;99;178;0;0;0;120
2006;1;100;219;1;10;0;141
2006;2;0;51594;425;147;0;114
2006;2;1;50183;1004;352;0;27
2006;2;2;50166;752;320;0;7
2006;2;3;49522;671;316;0;7
2006;2;4;48250;670;301;0;10
2006;2;5;45947;585;259;0;3
2006;2;6;45688;651;259;0;3
2006;2;7;44906;565;260;0;2
2006;2;8;45115;592;257;0;3
2006;2;9;45874;597;229;0;4
2006;2;10;48413;570;192;0;2
2006;2;11;51954;619;216;0;5
2006;2;12;56659;579;186;0;4
2006;2;13;59086;562;188;0;3
2006;2;14;61607;523;171;0;4
2006;2;15;62779;487;155;4;10
2006;2;16;63745;540;148;31;13
2006;2;17;60236;504;118;81;11
2006;2;18;58707;567;116;172;10
2006;2;19;56078;854;320;265;14
2006;2;20;54885;1131;474;590;17
2006;2;21;53656;1267;512;802;17
2006;2;22;51905;1435;490;1124;19
2006;2;23;51416;1525;530;1295;18
2006;2;24;52218;1541;577;1579;14
2006;2;25;53103;1591;611;1969;14
2006;2;26;54747;1637;715;2416;11
2006;2;27;54002;1497;887;2849;11
2006;2;28;52755;1502;803;3102;11
2006;2;29;53818;1415;730;3492;14
2006;2;30;55110;1310;732;3853;21
2006;2;31;57826;1290;751;4163;14
2006;2;32;60629;1183;675;4254;28
2006;2;33;60402;1131;600;3746;28
2006;2;34;61559;1067;596;3469;22
2006;2;35;61856;904;497;2924;23
2006;2;36;60502;946;477;2323;34
2006;2;37;59613;835;407;1861;32
2006;2;38;62573;709;382;1569;38
2006;2;39;65594;697;366;1175;32
2006;2;40;66284;611;338;915;38
2006;2;41;66506;587;322;571;53
2006;2;42;66836;557;306;383;49
2006;2;43;61852;526;219;229;42
2006;2;44;59397;511;247;118;55
2006;2;45;57644;429;212;42;67
2006;2;46;57251;414;196;35;71
2006;2;47;57346;367;176;17;64
2006;2;48;57309;311;157;4;82
2006;2;49;58490;278;134;8;118
2006;2;50;58064;258;157;0;83
2006;2;51;57802;259;143;0;126
2006;2;52;56487;210;153;0;133
2006;2;53;57748;224;133;0;132
2006;2;54;57479;175;139;0;189
2006;2;55;57064;175;104;0;139
2006;2;56;59161;194;95;0;211
2006;2;57;61592;163;103;0;232
2006;2;58;63711;154;98;0;241
2006;2;59;64040;148;105;0;278
2006;2;60;64440;145;105;0;332
2006;2;61;63399;120;105;0;341
2006;2;62;62007;141;104;0;358
2006;2;63;58149;126;74;0;399
2006;2;64;52780;101;50;0;343
2006;2;65;46913;105;92;0;404
2006;2;66;44503;93;63;0;362
2006;2;67;44884;96;52;0;378
2006;2;68;42971;82;47;0;443
2006;2;69;40795;66;32;0;422
2006;2;70;39663;59;36;0;499
2006;2;71;37297;38;39;0;494
2006;2;72;36518;46;40;0;569
2006;2;73;35447;38;28;0;589
2006;2;74;36475;32;26;0;721
2006;2;75;35997;31;17;0;737
2006;2;76;36240;28;16;0;844
2006;2;77;34453;34;20;0;926
2006;2;78;34804;28;24;0;1080
2006;2;79;33013;19;12;0;1123
2006;2;80;32560;17;20;0;1294
2006;2;81;32010;18;15;0;1438
2006;2;82;30783;22;13;0;1598
2006;2;83;29224;10;13;0;1742
2006;2;84;27414;11;15;0;1956
2006;2;85;27394;16;11;0;2268
2006;2;86;26186;10;10;0;2385
2006;2;87;19385;5;8;0;2008
2006;2;88;16904;3;6;0;2052
2006;2;89;14906;5;9;0;2202
2006;2;90;12545;6;10;0;1995
2006;2;91;10284;0;4;0;1912
2006;2;92;8544;4;5;0;1883
2006;2;93;6839;1;2;0;1634
2006;2;94;5386;1;3;0;1430
2006;2;95;3841;1;2;0;1254
2006;2;96;2738;1;0;0;1013
2006;2;97;1979;0;0;0;781
2006;2;98;1330;0;0;0;564
2006;2;99;805;0;1;0;415
2006;2;100;1188;0;14;0;735
2007;1;0;55427;442;144;0;132
2007;1;1;55242;867;408;0;23
2007;1;2;53140;749;338;0;14
2007;1;3;53368;754;324;0;2
2007;1;4;52417;648;286;0;4
2007;1;5;50809;615;271;0;6
2007;1;6;48946;690;249;0;3
2007;1;7;48864;623;272;0;4
2007;1;8;47516;639;224;0;4
2007;1;9;48396;588;207;0;3
2007;1;10;48776;612;190;0;5
2007;1;11;50878;622;182;0;0
2007;1;12;55344;601;175;0;6
2007;1;13;59407;539;152;0;8
2007;1;14;62045;514;169;0;9
2007;1;15;65580;553;131;11;12
2007;1;16;67281;729;121;28;12
2007;1;17;67882;839;110;76;22
2007;1;18;64281;684;104;180;31
2007;1;19;62724;609;209;355;45
2007;1;20;58644;803;343;623;43
2007;1;21;58335;1054;401;971;46
2007;1;22;57323;1394;445;1273;36
2007;1;23;55781;1797;484;1409;29
2007;1;24;55288;2000;551;1822;34
2007;1;25;56233;2071;728;2125;51
2007;1;26;56220;2006;805;2552;47
2007;1;27;58145;2047;931;3049;51
2007;1;28;57236;1992;905;3272;31
2007;1;29;55710;1907;901;3601;45
2007;1;30;57016;1736;856;3998;42
2007;1;31;58225;1589;794;4192;24
2007;1;32;60706;1554;766;4301;37
2007;1;33;63731;1404;700;4044;43
2007;1;34;62908;1282;659;3676;41
2007;1;35;64245;1230;627;3239;35
2007;1;36;64574;1136;605;2719;56
2007;1;37;62635;1097;575;2187;48
2007;1;38;62129;1009;557;1574;50
2007;1;39;64924;920;456;1295;53
2007;1;40;69069;839;462;967;81
2007;1;41;69797;841;456;718;67
2007;1;42;69987;710;429;445;92
2007;1;43;69487;686;448;273;95
2007;1;44;65250;647;382;157;99
2007;1;45;61813;601;347;68;104
2007;1;46;59865;501;262;28;124
2007;1;47;58787;509;299;13;116
2007;1;48;59504;424;247;6;124
2007;1;49;59105;404;272;12;144
2007;1;50;59379;401;238;0;161
2007;1;51;60134;352;230;0;206
2007;1;52;58569;308;234;0;223
2007;1;53;57411;296;196;0;211
2007;1;54;58802;256;201;0;226
2007;1;55;58074;255;195;0;250
2007;1;56;57322;196;169;0;269
2007;1;57;59820;210;162;0;329
2007;1;58;61451;187;156;0;366
2007;1;59;63257;182;151;0;412
2007;1;60;63758;190;133;0;491
2007;1;61;64522;190;142;0;492
2007;1;62;63785;158;133;0;549
2007;1;63;62464;166;130;0;634
2007;1;64;57661;121;115;0;658
2007;1;65;52790;162;121;0;663
2007;1;66;45798;100;108;0;622
2007;1;67;43215;120;89;0;660
2007;1;68;42631;97;80;0;722
2007;1;69;40063;80;53;0;689
2007;1;70;37397;66;63;0;760
2007;1;71;35379;56;43;0;740
2007;1;72;33295;51;37;0;785
2007;1;73;31074;48;42;0;874
2007;1;74;29718;38;29;0;876
2007;1;75;29722;36;37;0;966
2007;1;76;28296;29;16;0;1138
2007;1;77;27550;32;25;0;1138
2007;1;78;25448;18;18;0;1308
2007;1;79;24966;15;15;0;1320
2007;1;80;22723;13;16;0;1449
2007;1;81;21700;10;13;0;1548
2007;1;82;20440;21;11;0;1690
2007;1;83;18662;14;4;0;1725
2007;1;84;17503;14;11;0;1792
2007;1;85;14995;2;6;0;1777
2007;1;86;14121;7;4;0;1883
2007;1;87;12537;6;4;0;1888
2007;1;88;8829;6;5;0;1516
2007;1;89;7027;3;3;0;1350
2007;1;90;5627;2;5;0;1292
2007;1;91;4351;4;1;0;1100
2007;1;92;3165;0;4;0;918
2007;1;93;2509;0;3;0;796
2007;1;94;1738;2;1;0;697
2007;1;95;1216;1;2;0;495
2007;1;96;754;0;4;0;385
2007;1;97;548;0;0;0;237
2007;1;98;317;0;1;0;178
2007;1;99;188;0;1;0;115
2007;1;100;225;0;4;0;168
2007;2;0;52330;404;140;0;103
2007;2;1;52289;973;354;0;28
2007;2;2;50657;820;358;0;9
